ID,name,gwp,declared_unit,category
ec30023s,PVC-coated conduit Heavy products COND4SA-G,165 kgCO2e,1 m,Electrical_Conduit
ec387060,PVC-coated conduit Heavy products COND5SA-G,205 kgCO2e,1 m,Electrical_Conduit
ec3dz9wb,PVC-coated conduit Heavy products COND6SA-G,295 kgCO2e,1 m,Electrical_Conduit
ec3hgrcs,PVC-coated conduit Heavy products ELL21/2SA-G,85.4 kgCO2e,1 m,Electrical_Conduit
ec367y6e,PVC-coated conduit Heavy products ELL31/2SA-G,120 kgCO2e,1 m,Electrical_Conduit
ec3nf4bu,PVC-coated conduit Heavy products ELL330SA-G,97 kgCO2e,1 m,Electrical_Conduit
ec3nbtwe,PVC-coated conduit Heavy products ELL3SA-G,97 kgCO2e,1 m,Electrical_Conduit
ec3py65t,PVC-coated conduit Heavy products ELL430SA-G,133 kgCO2e,1 m,Electrical_Conduit
ec398na8,PVC-coated conduit Heavy products ELL445SA-G,133 kgCO2e,1 m,Electrical_Conduit
ec3gytsz,PVC-coated conduit Heavy products ELL4SA-G,133 kgCO2e,1 m,Electrical_Conduit
ec3mth3p,PVC-coated conduit Heavy products ELL5SA-G,216 kgCO2e,1 m,Electrical_Conduit
ec3ym675,PVC-coated conduit Heavy products ELL6SA-G,383 kgCO2e,1 m,Electrical_Conduit
ec3g3mkg,PVC-coated conduit Heavy products LRELL11/2X36SA-G,69.3 kgCO2e,1 m,Electrical_Conduit
ec30p6y7,PVC-coated conduit Heavy products LRELL11/4X36SA-G,64.5 kgCO2e,1 m,Electrical_Conduit
ec3az2f7,PVC-coated conduit Heavy products LRELL1X24SA-G,26 kgCO2e,1 m,Electrical_Conduit
ec31qhw7,PVC-coated conduit Heavy products LRELL1X36SA-G,32.4 kgCO2e,1 m,Electrical_Conduit
ec3b90wt,PVC-coated conduit Heavy products LRELL21/2X36SA-G,109 kgCO2e,1 m,Electrical_Conduit
ec36cdc1,PVC-coated conduit Heavy products LRELL2X12SA-G,65.6 kgCO2e,1 m,Electrical_Conduit
ec3xshbc,PVC-coated conduit Heavy products LRELL2X24SA-G,56.7 kgCO2e,1 m,Electrical_Conduit
ec3jexpd,PVC-coated conduit Heavy products LRELL2X36SA-G,61 kgCO2e,1 m,Electrical_Conduit
ec3zhmpc,PVC-coated conduit Heavy products LRELL31/2X36SA-G,202 kgCO2e,1 m,Electrical_Conduit
ec3g54er,PVC-coated conduit Heavy products LRELL3X18SA-G,115 kgCO2e,1 m,Electrical_Conduit
ec3npttb,PVC-coated conduit Heavy products LRELL3X24SA-G,108 kgCO2e,1 m,Electrical_Conduit
ec3z9x1m,PVC-coated conduit Heavy products LRELL3X36SA-G,113 kgCO2e,1 m,Electrical_Conduit
ec31kn4t,PVC-coated conduit Heavy products LRELL4X18SA-G,147 kgCO2e,1 m,Electrical_Conduit
ec3r6ybk,PVC-coated conduit Heavy products LRELL4X36SA-G,173 kgCO2e,1 m,Electrical_Conduit
ec3ydc6b,PVC-coated conduit Heavy products LRELL5X30SA-G,238 kgCO2e,1 m,Electrical_Conduit
ec3fab1d,PVC-coated conduit Heavy products LRELL5X36SA-G,226 kgCO2e,1 m,Electrical_Conduit
ec3wgn8e,PVC-coated conduit light products CLNPL1/2SA-G,-12.7 kgCO2e,1 m,Electrical_Conduit
ec332a6q,PVC-coated conduit light products CLNPL3/4SA-G,2.37 kgCO2e,1 m,Electrical_Conduit
ec3nmyt7,PVC-coated conduit light products ELL1/2SA-G,21.9 kgCO2e,1 m,Electrical_Conduit
ec3as35c,PVC-coated conduit light products ELL11/2SA-G,37.7 kgCO2e,1 m,Electrical_Conduit
ec30dq6r,PVC-coated conduit light products ELL11/4SA-G,30.2 kgCO2e,1 m,Electrical_Conduit
ec3kbmzq,PVC-coated conduit light products ELL1SA-G,28.1 kgCO2e,1 m,Electrical_Conduit
ec3e2gjh,PVC-coated conduit light products ELL2SA-G,55.6 kgCO2e,1 m,Electrical_Conduit
ec3rstm7,PVC-coated conduit light products ELL3/4SA-G,17.5 kgCO2e,1 m,Electrical_Conduit
ec364qb5,PVC-coated conduit light products LRELL3/4X24SA-G,14 kgCO2e,1 m,Electrical_Conduit
ec3bepc9,PVC-coated conduit light products NPL1/2X5SA-G,18.5 kgCO2e,1 m,Electrical_Conduit
ec3ny9nq,PVC-coated conduit light products NPL1/2X6SA-G,19.4 kgCO2e,1 m,Electrical_Conduit
ec3ndeue,PVC-coated conduit light products NPL11/2X4SA-G,48.4 kgCO2e,1 m,Electrical_Conduit
ec3rebcf,PVC-coated conduit light products NPL3/4X12SA-G,23.1 kgCO2e,1 m,Electrical_Conduit
ec3f8bb9,PVC-coated conduit light products NPL3/4X2SA-G,12.3 kgCO2e,1 m,Electrical_Conduit
ec3qtj7b,PVC-coated conduit light products NPL3/4X4SA-G,16 kgCO2e,1 m,Electrical_Conduit
ec3c49qe,PVC-coated conduit light products NPL3/4X5SA-G,17.5 kgCO2e,1 m,Electrical_Conduit
ec3jzcyd,PVC-coated conduit light products NPL3/4X6SA-G,23.3 kgCO2e,1 m,Electrical_Conduit
ec302wc3,Flat Glass,1370 kgCO2e,1 t,Flat_Glass_Panes
ec3gnr9b,Flat Glass Products,1450 kgCO2e,1 t,Flat_Glass_Panes
ec3sxre0,Flat Glass Products,1450 kgCO2e,1 t,Flat_Glass_Panes
ec3tzadm,"1"" DensGlass® Shaftliner Gypsum Panel",522 kgCO2e,1000 ft2,Gypsum_Board
ec32pye8,1/2 in. (12.7 mm) Sheetrock® Brand Glass-Mat Panels Mold Tough®,251 kgCO2e,1000 ft2,Gypsum_Board
ec3nthm0,"1/2"" DensDeck® Prime Roof Board",465 kgCO2e,1000 ft2,Gypsum_Board
ec3w1jtf,"1/2"" ToughRock® Fireguard C® Gypsum Panel 1/2” Type C (Generic name)",296 kgCO2e,1000 ft2,Gypsum_Board
ec3jm7cp,"1/2"" ToughRock® Lite-Weight",213 kgCO2e,1000 ft2,Gypsum_Board
ec32p7es,"1/2"" ToughRock® Lite-Weight Gypsum Board",206 kgCO2e,1000 ft2,Gypsum_Board
ec3zqdjq,"1/2"" ToughRock® Mold-Guard™ Gypsum Panel",237 kgCO2e,1000 ft2,Gypsum_Board
ec35n87r,"1/4"" DensDeck® Prime Roof Board",375 kgCO2e,1000 ft2,Gypsum_Board
ec35z4af,3/8 in. (9.5 mm) Sheetrock® Brand Gypsum Panels,151 kgCO2e,1000 ft2,Gypsum_Board
ec3s66qr,5/8 in. (15.9 mm) Sheetrock Brand EcoSmart Panels Mold Tough Firecode X,277 kgCO2e,1000 ft2,Gypsum_Board
ec35x08r,5/8 in. (15.9 mm) Sheetrock® Brand EcoSmart Panels Firecode® X,219 kgCO2e,1000 sf,Gypsum_Board
ec3n80q1,5/8 in. (15.9 mm) Sheetrock® Brand Mold Tough® Panels Firecode® X,260 kgCO2e,1000 ft2,Gypsum_Board
ec3dgphj,5/8 in. (15.9 mm) Sheetrock® Brand Mold Tough® Panels Firecode® X,309 kgCO2e,1000 sf,Gypsum_Board
ec36e1fe,5/8 in. (15.9mm) Sheetrock Brand EcoSmart Panels Mold Tough Firecode X,248 kgCO2e,92.9 m2,Gypsum_Board
ec33fp7p,"5/8"" DensArmor Plus® Abuse Resistant Gypsum Panel",534 kgCO2e,1000 ft2,Gypsum_Board
ec3xngqw,"5/8"" DensArmor Plus® C Gypsum Panel",462 kgCO2e,1000 ft2,Gypsum_Board
ec3fu0jh,"5/8"" DensArmor Plus® Impact Gypsum Panel",631 kgCO2e,1000 ft2,Gypsum_Board
ec3fas5k,"5/8"" DensArmor Plus® X Gypsum Panel",444 kgCO2e,1000 ft2,Gypsum_Board
ec37n2q6,"5/8"" DensDeck® Prime Roof Board",520 kgCO2e,1000 ft2,Gypsum_Board
ec39uct2,"5/8"" DensDeck® Roof Board",377 kgCO2e,1000 ft2,Gypsum_Board
ec32ayws,"5/8"" DensShield® Tile Backer",562 kgCO2e,1000 ft2,Gypsum_Board
ec33a3y1,"5/8"" ToughRock Max-Abuse. discontinued",416 kgCO2e,1000 ft2,Gypsum_Board
ec3mhds4,"5/8"" ToughRock® Fireguard C® Gypsum Panel 5/8” Type C (Generic name)",308 kgCO2e,1000 ft2,Gypsum_Board
ec3b7dje,"5/8"" ToughRock® Fireguard X® Mold-Guard™",292 kgCO2e,1000 ft2,Gypsum_Board
ec3f0fgt,"5/8"" ToughRock® Fireguard X® Mold-Guard™ 5/8"" Type X (Generic name)",304 kgCO2e,1000 ft2,Gypsum_Board
ec3uxt2q,"5/8"" ToughRock® Fireguard X® Mold-Guard™ MAX-Impact™. discontinued",518 kgCO2e,1000 ft2,Gypsum_Board
ec3hb1x2,"5/8"" ToughRock® Lite-Weight Fire-Rated 5/8” Type X (Generic name)",297 kgCO2e,1000 ft2,Gypsum_Board
ec3gpgte,"5/8"" ToughRock® Lite-Weight Fire-Rated Gypsum Panel",286 kgCO2e,1000 ft2,Gypsum_Board
ec3gjgus,5/8” ToughRock® Fireguard X® 5/8” Type X (Generic name),293 kgCO2e,1000 ft2,Gypsum_Board
ec3f2txk,5/8” ToughRock® Fireguard X® Gypsum Panel,281 kgCO2e,1000 ft2,Gypsum_Board
ec3stxby,GlasRoc® Shaftliner Gypsum Board,572 kgCO2e,92.9 m^2,Gypsum_Board
ec37he5d,GlasRoc® Shaftliner Gypsum Board - Nashville,,92.9 m^2,Gypsum_Board
ec3wg4ab,GlasRoc® Sheathing 5/8” - Nashville,,92.9 m^2,Gypsum_Board
ec3qrucy,GlasRoc® Tile Backer 5/8” - Nashville,,92.9 m^2,Gypsum_Board
ec3t76w3,Gold Bond eXP Fire-Shield Tile Backer 5/8 inch,482 kgCO2e,92.9 m2,Gypsum_Board
ec3xg34f,"M2 Tech Type X 5/8” Gypsum Board - Nashville, AR",165 kgCO2e,92.9 m2,Gypsum_Board
ec39pr1u,M2Tech Shaftliner Gypsum Board - Nashville,435 kgCO2e,92.9 m2,Gypsum_Board
ec39a48j,M2Tech Type X 5/8” Gypsum Board - Nashville,99.4 kgCO2e,1E+03 ft^2,Gypsum_Board
ec37y3zm,Sheetrock® EcoSmart Panels Firecode® X (Eastern US),214 kgCO2e,1000 sf,Gypsum_Board
ec3rtg4z,SilentFX 1/2” Gypsum Board - Nashville,336 kgCO2e,1E+03 ft^2,Gypsum_Board
ec3dstc5,SilentFX 5/8” Gypsum Board - Nashville,274 kgCO2e,1E+03 ft^2,Gypsum_Board
ec3hwaxb,Type C 5/8” Gypsum Board - Nashville,97.7 kgCO2e,1E+03 ft^2,Gypsum_Board
ec3unfu8,"Type C 5/8” Gypsum Board - Nashville, AR",161 kgCO2e,1000 sqft,Gypsum_Board
ec3zfmy2,Type X 5/8” Gypsum Board - Nashville,86.7 kgCO2e,1E+03 ft^2,Gypsum_Board
ec36hm7s,"Type X 5/8” Gypsum Board - Nashville, AR",148 kgCO2e,1000 sqft,Gypsum_Board
ec3njmu6,USG Sheetrock® Brand EcoSmart Panels Mold Tough® Firecode® X,,,Gypsum_Board
ec3dajc6,"USG Sheetrock® Brand Firecode® X Panels 5/8""",270 kgCO2e,1000 sf,Gypsum_Board
ec3xnmag,XP Fire-Shield Gypsum Board 5/8 inch,298 kgCO2e,92.9 m2,Gypsum_Board
ec3g5jb1,XP Gypsum Board 1/2 inch,234.1 kgCO2e,92.9 m2,Gypsum_Board
ec3thfe3,XP Gypsum Board 1/2 inch,234 kgCO2e,92.9 m2,Gypsum_Board
ec39gmpe,"½” SilentFX QuickCut Gypsum Board, Nashville, AR",414 kgCO2e,1000 sqft,Gypsum_Board
ec3nae6e,"⅝” SilentFX® QuickCut Type X Gypsum Board, Nashville, AR",414 kgCO2e,1000 sqft,Gypsum_Board
ec34kkgc,"5/8"" DensElement® Sheathing Gypsum Panel",498 kgCO2e,1000 ft2,Gypsum_Sheathing_Board
ec31wybs,"5/8"" DensGlass® Fireguard® Sheathing Gypsum Panel",467 kgCO2e,1000 ft2,Gypsum_Sheathing_Board
ec3ywuq6,Fabricated HSS,1850 kgCO2e,1 t,Hollow_Sections
ec33pas9,Fabricated HSS,1920 kgCO2e,1 t,Hollow_Sections
ec3n7mzg,"Fabricated HSS - Blytheville, AR (Jumbo) - AVERAGE STEEL SUPPLY MIX",1520 kgCO2e,1 metric ton,Hollow_Sections
ec3xbqgp,"Fabricated HSS - Blytheville, AR – AVERAGE STEEL SUPPLY MIX",1630 kgCO2e,1 metric ton,Hollow_Sections
ec3trb6q,Fabricated Hollow Structural Sections,1520 kgCO2e,1 metric ton,Hollow_Sections
ec3tcxy6,"Fabricated Hollow Structural Sections (HSS) - Birmingham, AL - Average Steel Supply Mix",1460 kgCO2e,1 metric ton,Hollow_Sections
ec32aeek,Fabricated Hollow structural steel sections (average),1941.3 kgCO2e,1 t,Hollow_Sections
ec3mw25d,Fabricated Steel Hollow Structural Sections,1680 kgCO2e,1 short ton,Hollow_Sections
ec3pdhmu,Fabricated Steel Hollow Structural Sections,1640 kgCO2e,1 short ton,Hollow_Sections
ec3ebamy,Fabricated Steel Hollow Structural Sections,1690 kgCO2e,1 short ton,Hollow_Sections
ec3wmhtc,Fabricated hollow structural sections (average),1400 kgCO2e,1 metric ton,Hollow_Sections
ec3k7r3t,Steel Mechanical Tubing,2720 kgCO2e,1 t,Hollow_Sections
ec36bkfk,Steel Pipe and Tube,2090 kgCO2e,1 t,Hollow_Sections
ec3828ey,Unfabricated HSS,1650 kgCO2e,1 t,Hollow_Sections
ec3qbej6,Unfabricated HSS,1580 kgCO2e,1 t,Hollow_Sections
ec3k75ss,"Unfabricated HSS - Blytheville, AR (Jumbo) - AVERAGE STEEL SUPPLY MIX",1280 kgCO2e,1 metric ton,Hollow_Sections
ec329kzq,"Unfabricated HSS - Blytheville, AR – AVERAGE STEEL SUPPLY MIX",1380 kgCO2e,1 metric ton,Hollow_Sections
ec3cy492,"Unfabricated Hollow Structural Sections (HSS) - Birmingham, AL - Average Steel Supply Mix",1220 kgCO2e,1 metric ton,Hollow_Sections
ec3qecn4,Unfabricated Low-Embodied Carbon (LEC) Steel Pipe and Tube,1370 kgCO2e,1 metric ton,Hollow_Sections
ec3y0jpq,Unfabricated Steel Hollow Structural Sections,1400 kgCO2e,1 short ton,Hollow_Sections
ec3guhzu,Unfabricated Steel Hollow Structural Sections,1440 kgCO2e,1 short ton,Hollow_Sections
ec3a0yq6,Unfabricated hollow structural sections (average),1170 kgCO2e,1 metric ton,Hollow_Sections
ec39x9dk,Fabricated Hot-Rolled Structural Steel Sections,996 kgCO2e,1 metric ton,Hot-Rolled_Sections
ec3u4qwy,Hot-Rolled Structural Steel (Not Fabricated),816 kgCO2e,1 t,Hot-Rolled_Sections
ec3tk1qd,Light structural shapes,734 kgCO2e,1 t,Hot-Rolled_Sections
ec3hjgzx,Light structural shapes,734 kgCO2e,1 t,Hot-Rolled_Sections
cqd3d1ks,"Insulated Metal Roof Deck Panels - RD1 2"", 22 / 26 ga Polyvinyl Chloride Roof membrane",3150 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdqwxnw,"Insulated Metal Roof Deck Panels - RD1 2"", 22 / 26 ga Thermoplastic Polyolefin roof membrane",3150 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd8sr2e,"Insulated Metal Roof Deck Panels - RD1 2.5"", 22 / 26 ga Polyvinyl Chloride Roof membrane",3320 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd7hx5a,"Insulated Metal Roof Deck Panels - RD1 2.5"", 22 / 26 ga Thermoplastic Polyolefin roof membrane",3320 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdae8wu,"Insulated Metal Roof Deck Panels - RD1 2.5"", 26 / 26 ga Polyvinyl Chloride Roof membrane",2910 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd633r7,"Insulated Metal Roof Deck Panels - RD1 2.5"", 26/ 26 ga Thermoplastic Polyolefin roof membrane",2910 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd6ndnx,"Insulated Metal Roof Deck Panels - RD1 3"", 22 / 26 ga Polyvinyl Chloride Roof membrane",3480 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdu7ksj,"Insulated Metal Roof Deck Panels - RD1 3"", 22 / 26 ga Thermoplastic Polyolefin roof membrane",3480 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdatbzj,"Insulated Metal Roof Deck Panels - RD1 3"", 26 / 26 ga Polyvinyl Chloride Roof membrane",3070 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd91g56,"Insulated Metal Roof Deck Panels - RD1 3"", 26 / 26 ga Thermoplastic Polyolefin roof membrane",3070 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd7fs67,"Insulated Metal Roof Deck Panels - RD1 4"",  22 / 26 ga Thermoplastic Polyolefin roof membrane",3820 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd2mf1p,"Insulated Metal Roof Deck Panels - RD1 4"", 22 / 26 ga Polyvinyl Chloride Roof membrane",3820 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdnsnfp,"Insulated Metal Roof Deck Panels - RD1 4"", 26 / 26 ga Polyvinyl Chloride Roof membrane",3410 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd5xt2t,"Insulated Metal Roof Deck Panels - RD1 4"", 26 / 26 ga Thermoplastic Polyolefin roof membrane",3410 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd3buhu,"Insulated Metal Roof Deck Panels - RD1 5"", 22 / 26 ga Thermoplastic Polyolefin roof membrane",4150 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdzfkjm,"Insulated Metal Roof Deck Panels - RD1 5"", 26 / 26 ga Thermoplastic Polyolefin roof membrane",3740 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd6k9nd,"Insulated Metal Roof Deck Panels - RD1 6"", 22 / 26 ga Polyvinyl Chloride Roof membrane",5140 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdruj4q,"Insulated Metal Roof Deck Panels - RD1 6"", 26 / 26 ga Thermoplastic Polyolefin roof membrane",4080 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd1a46x,"Insulated Metal Roof Deck Panels - RD1 8"", 22 / 26 ga Thermoplastic Polyolefin roof membrane",5160 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdup8dk,"Insulated Metal Roof Deck Panels - RD1 8"", 26 / 26 ga Thermoplastic Polyolefin roof membrane",4750 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd6hnm0,"Insulated Metal Roof Panels - CW36 2'', 26 ga",2750 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd2j562,"Insulated Metal Roof Panels - CW36 6'', 22 ga",5180 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdsb0gh,"Insulated Metal Roof Panels - HR3 2"" , 26 ga",2720 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdw9ced,"Insulated Metal Roof Panels - HR3 6"" , 22 ga",5100 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd3dm77,"Insulated Metal Roof Panels - HR5 2"" , 26 ga",2700 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdqmt3w,"Insulated Metal Roof Panels - HR5 6"" , 22 ga",5050 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdgznt7,"Insulated Metal Roof Panels - SR2 2"" , 26 ga",2720 kgCO2e,100 m^2,Insulated_Roof_Panels
cqddh683,"Insulated Metal Roof Panels - SR2 6"" , 22 ga",5080 kgCO2e,100 m^2,Insulated_Roof_Panels
cqd6b2n6,"OneDek Roof Deck Panels - RD1 2"" , 26 ga",2740 kgCO2e,100 m^2,Insulated_Roof_Panels
cqdext0a,"OneDek Roof Deck Panels - RD1 6"" , 22 ga",5140 kgCO2e,100 m^2,Insulated_Roof_Panels
ec3hzcnm,IMP 2 in Sheridan,3590 kgCO2e,100 m2,Insulated_Wall_Panels
ec34kj6h,IMP 2 in Sheridan,3960 kgCO2e,100 m2,Insulated_Wall_Panels
ec3swm9g,IMP 2.5 in Sheridan,4090 kgCO2e,100 m2,Insulated_Wall_Panels
ec307ysn,IMP 2.5 in Sheridan,3960 kgCO2e,100 m2,Insulated_Wall_Panels
ec3pznz1,IMP 2.75 in Sheridan,3920 kgCO2e,100 m2,Insulated_Wall_Panels
ec34sdgd,IMP 3 in Sheridan,3830 kgCO2e,100 m2,Insulated_Wall_Panels
ec3bp7fz,IMP 3 in Sheridan,4040 kgCO2e,100 m2,Insulated_Wall_Panels
ec37acjh,IMP 4 in Sheridan,4530 kgCO2e,100 m2,Insulated_Wall_Panels
cqdh2d95,"Insulated Metal Roof Deck Panels - RD1 2"", 26 / 26 ga Polyvinyl Chloride Roof membrane",2740 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdhkr1r,"Insulated Metal Roof Deck Panels - RD1 2"", 26 / 26 ga Thermoplastic Polyolefin roof membrane",2740 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdee282,"Insulated Metal Roof Deck Panels - RD1 5"", 22 / 26 ga Polyvinyl Chloride Roof membrane",4150 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdbqe0u,"Insulated Metal Roof Deck Panels - RD1 5"", 26 / 26 ga Polyvinyl Chloride Roof membrane",3740 kgCO2e,100 m^2,Insulated_Wall_Panels
cqddn7wp,"Insulated Metal Roof Deck Panels - RD1 6"", 26 / 26 ga Polyvinyl Chloride Roof membrane",4080 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdsk4d4,"Insulated Metal Roof Deck Panels - RD1 8"", 22 / 26 ga Polyvinyl Chloride Roof membrane",5160 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdu6n97,"Insulated Metal Roof Deck Panels - RD1 8"", 26 / 26 ga Polyvinyl Chloride Roof membrane",4750 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdfyrdk,"Insulated Metal Roof Deck Panels - RD1, 6"", 22 / 26 ga Thermoplastic Polyolefin roof membrane",5140 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdsj6y6,"Insulated Metal Wall Panels - CW36 2'', 26 ga",2750 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdk5f34,"Insulated Metal Wall Panels - CW36 6'', 22 ga",5180 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdwnqbj,"Insulated Metal Wall Panels - DM36 2'', 26 ga",2720 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdz15bs,"Insulated Metal Wall Panels - DM36 6'', 22 ga",5100 kgCO2e,100 m^2,Insulated_Wall_Panels
cqd45hfe,"Insulated Metal Wall Panels - DM40 2'', 26 ga",2720 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdc0ff6,"Insulated Metal Wall Panels - DM40 6'', 22 ga",5080 kgCO2e,100 m^2,Insulated_Wall_Panels
cqd80wjj,"Insulated Metal Wall Panels - FL36 2'', 26 ga",2720 kgCO2e,100 m^2,Insulated_Wall_Panels
cqd74eb8,"Insulated Metal Wall Panels - FL36 6'', 22 ga",5100 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdajyzc,"Insulated Metal Wall Panels - FL40 2'', 26 ga",2710 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdxms7b,"Insulated Metal Wall Panels - FL40 6'', 22 ga",5060 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdf2xpa,"Insulated Metal Wall Panels - HE40 2'', 26 ga",2720 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdw7uh9,"Insulated Metal Wall Panels - HE40 6'', 22 ga",5080 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdq69pj,"Insulated Metal Wall Panels - HE40A 2'', 26 ga",2730 kgCO2e,100 m^2,Insulated_Wall_Panels
cqd9ksn3,"Insulated Metal Wall Panels - HE40A 6'', 22 ga",5090 kgCO2e,100 m^2,Insulated_Wall_Panels
cqd6fyq7,"Insulated Metal Wall Panels - ST36 2'', 26 ga",2700 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdp944h,"Insulated Metal Wall Panels - ST36 6'', 22 ga",5040 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdr1m2e,"Insulated Metal Wall Panels - ST40 2'', 26 ga",2700 kgCO2e,100 m^2,Insulated_Wall_Panels
cqdkk68q,"Insulated Metal Wall Panels - ST40 6'', 22 ga",5050 kgCO2e,100 m^2,Insulated_Wall_Panels
ec341qyx,Processed glass products - double pane,58.7 kgCO2e,1 m2,Insulating_Glazing_Units
ec3zdskk,Processed glass products - triple pane,90.9 kgCO2e,1 m2,Insulating_Glazing_Units
ec3d2f7c,B24104,2000 kgCO2e,1 unit,Lighting_Fixtures
ec3gx5fx,3M™ Premium and 3M™ Standard Cool Roofing Granules,0.4384 kgCO2e,1 kg,Manufacturing_Inputs
ec3hrx1j,Cross Laminated Timber,126.1 kgCO2e,1 m3,Mass_Timber
ec3ghhsf,Cross-laminated Timber (CLT),167.95 kgCO2e,1 m3,Mass_Timber
ec3hfhk8,Atmosphere Duct Wrap and KN Series,7.87 kgCO2e,1 m2,Mechanical_Insulation
ec3x2d6t,Atmosphere Duct Wrap and KN Series insulation - unfaced,7.88 kgCO2e,1 m2,Mechanical_Insulation
ec3za230,Light Structural Shapes (at Mill),764 kgCO2e,1 t,Merchant_Bar_(MBQ)
ec3yswcq,Light Structural Shapes (at Mill),849 kgCO2e,1 t,Merchant_Bar_(MBQ)
ec3yg1td,Merchant Bar,748 kgCO2e,1 metric ton,Merchant_Bar_(MBQ)
ec3k2dwr,Merchant Bar (at Mill),831 kgCO2e,1 t,Merchant_Bar_(MBQ)
ec3buqj6,Merchant Bar (at Mill),813 kgCO2e,1 t,Merchant_Bar_(MBQ)
ec32buw1,Merchant Bar and Light Structural Shapes,748 kgCO2e,1 metric ton,Merchant_Bar_(MBQ)
ec3yfxff,FUNCTIONAL UNIT OF AQD6 Series Power Supplies,33 kgCO2e,1 piece,Metal_Doors_and_Frames
ec3s831k,FUNCTIONAL UNIT OF Concealed Electrical Power Transfer (CEPT) Device,2 kgCO2e,1 piece,Metal_Doors_and_Frames
ec3b19fn,FUNCTIONAL UNIT OF Stiles Steel Stiffened Fiberglass Door,150 kgCO2e,1 piece,Metal_Doors_and_Frames
ec3w3qp3,Electric Resistance Welded (ERW) Pipe,3000 kgCO2e,1 t,Misc._Metal_Fabrications
ec3z75fy,Chilewich BioFelt Flooring,10.4 kgCO2e,1 m2,Other_Flooring
ec35bq32,Desco #597-MVT,0.626 kgCO2e,1 m^2,Other_Flooring
ec3tadb7,Desco 2200,5.99 kgCO2e,1 m^2,Other_Flooring
ec3yben7,Desco 500,1.11 kgCO2e,1 m^2,Other_Flooring
ec3fq9a3,Desco 6500,2.18 kgCO2e,1 m^2,Other_Flooring
ec37rftb,Desco Hydrabond,1.94 kgCO2e,1 m^2,Other_Flooring
ec3f3eck,Key #502 - Epoxy Primer/Low Modulus Binder,1.11 kgCO2e,1 m^2,Other_Flooring
ec3hpkny,Key #510 - Epoxy Binder & Coating,5.99 kgCO2e,1 m^2,Other_Flooring
ec3x6swj,Key #520 - Epoxy Coating,2.18 kgCO2e,1 m^2,Other_Flooring
ec3581qn,Key #597 MVT - Epoxy Moisture Mitigation Primer,0.626 kgCO2e,1 m^2,Other_Flooring
ec3juqc3,Key Epocoat - Moisture Mitigation Epoxy Resin,1.94 kgCO2e,1 m^2,Other_Flooring
ec39213p,B77023,66 kgCO2e,,Outdoor_Lighting
ec3t5kgn,Garden Floodlight B77008,,1 unit,Outdoor_Lighting
ec3jtp8u,Ground Mounted Luminaire B77069,100 kgCO2e,1 unit,Outdoor_Lighting
ec3mu7ty,Magnetic Transformer 536,,1 unit,Outdoor_Lighting
ec3x193n,Remote Driver 19591,19 kgCO2e,1 unit,Outdoor_Lighting
ec3b3x8m,Wall Luminaire B24503,5.2 kgCO2e,1 unit,Outdoor_Lighting
